name,tags,rmp_info,take_again
"Liu, Fangzhou","['Respected (1)', 'Gives good feedback (1)', 'Get ready to read (1)', 'Inspirational (1)', 'Clear grading criteria (1)']",2.6,NA
"Jiang, Bibo",[],2.5,NA
"Nickel, Emily","['Accessible outside class (1)', 'Clear grading criteria (1)', 'Gives good feedback (1)']",4.5,NA
"Cook, Chris","['Lots of homework (10)', 'Tough grader (8)', 'Participation matters (5)', 'Graded by few things (3)', 'Test heavy (3)', 'Lecture heavy (2)', 'Amazing lectures (2)', 'Get ready to read (1)']",1.4,6%
"Akiyama, Yasuko","['Caring (9)', 'Lots of homework (6)', 'Respected (4)', 'Participation matters (4)', 'Hilarious (2)', 'Accessible outside class (2)', 'Gives good feedback (1)', 'Tough grader (1)', 'Inspirational (1)', 'Amazing lectures (1)']",4.7,100%
"Dedeo, Simon","['Hilarious (1)', 'Amazing lectures (1)', 'Respected (1)', 'Inspirational (1)']",5.0,NA
,[],NA,NA
"Hugues, Cheryl",[],4.0,NA
"Bell, Jeannine",[],NA,NA
"Cox, Emilie Corrin",[],NA,NA
"Cotofana, Alexandra","['Caring (6)', 'Gives good feedback (5)', 'Amazing lectures (4)', 'Participation matters (4)', 'Inspirational (3)', 'Get ready to read (2)', 'Respected (2)', 'Hilarious (2)', 'So many papers (1)', 'Accessible outside class (1)']",4.7,NA
"Giedroc, David ",[],NA,NA
,[],NA,NA
"Kasper-Cushman, Kelly","['Caring (2)', 'Gives good feedback (2)', 'Participation matters (1)', 'Accessible outside class (1)']",3.7,NA
"Hunter, Theresa","['Participation matters (6)', 'Gives good feedback (6)', 'Respected (4)', 'EXTRA CREDIT (3)', 'Lecture heavy (2)', 'Hilarious (2)', 'Group projects (1)']",5.0,100%
"Velasquez, Sonia","['Get ready to read (2)', 'Accessible outside class (1)', 'Inspirational (1)', 'Graded by few things (1)', 'Participation matters (1)']",3.7,NA
"Bishop, Caroline",[],2.3,NA
"Holler, Roy","['Gives good feedback (4)', 'Tough grader (3)', 'Beware of pop quizzes (3)', 'Caring (2)', 'Participation matters (1)', 'EXTRA CREDIT (1)', 'Get ready to read (1)', 'So many papers (1)']",3.6,NA
,[],NA,NA
"Johnston, Bill","['Inspirational (2)', 'Caring (1)', 'Amazing lectures (1)', 'Get ready to read (1)', 'Participation matters (1)']",4.5,NA
"Hill, John",[],5.0,NA
"Nguyen, Thang",[],2.5,NA
"Leisz, Timothy Willia",[],NA,NA
"Clements , Christopher ","['Get ready to read (1)', 'Caring (1)']",5.0,NA
"Gurzynski-Weiss, Laura","['Caring (1)', 'Participation matters (1)', 'Amazing lectures (1)']",4.5,NA
"Lehmkuhler, Philip","['Clear grading criteria (5)', 'Respected (3)', 'Lecture heavy (3)', 'Inspirational (2)', 'Tough grader (2)', 'Beware of pop quizzes (2)']",3.7,83%
,[],NA,NA
"Chocano , Rodrigo",[],4.5,NA
"Perry , Brea","['Get ready to read (12)', 'Hilarious (6)', 'EXTRA CREDIT (5)', 'Respected (3)', 'Beware of pop quizzes (3)', 'Group projects (2)', 'Inspirational (2)', 'Participation matters (2)', 'Tough grader (1)', 'Lecture heavy (1)']",4.3,NA
"Alcott, Courtney ",[],NA,NA
"Garrett, Jordan",[],4.5,NA
"Brennan, Melinda","['Caring (1)', 'Get ready to read (1)', 'Participation matters (1)']",5.0,NA
,[],NA,NA
"Owusu-Bempah, Kevin",[],4.5,NA
"Kwong, Lisa","['Get ready to read (3)', 'Tough grader (2)', 'Inspirational (2)', 'Beware of pop quizzes (1)', 'Participation matters (1)']",4.0,NA
"Ryan, Colleen Mari",[],NA,NA
"Wu, Tsai-yi",[],NA,NA
"Ahuja, Vikram","['Caring (1)', 'Participation matters (1)', 'Group projects (1)']",3.5,NA
,[],NA,NA
"Jones, Eric",[],3.5,NA
"Moog , Ashley ","['Gives good feedback (2)', 'Tough grader (1)', 'Lecture heavy (1)', 'EXTRA CREDIT (1)', 'Participation matters (1)']",3.1,NA
"Freedman, Seth","['Respected (1)', 'Clear grading criteria (1)', 'Gives good feedback (1)']",4.0,NA
"McKay, Marlin",[],5.0,NA
"Lalwani, Ashok","['Respected (1)', 'Gives good feedback (1)', 'Participation matters (1)', 'Accessible outside class (1)', 'Inspirational (1)', 'Clear grading criteria (1)']",4.8,NA
"Che, Hai","['Caring (1)', 'Clear grading criteria (1)', 'Hilarious (1)']",3.5,NA
"Baldwin, Aleta","['Participation matters (3)', 'Respected (1)', 'Amazing lectures (1)', 'Tough grader (1)', 'Lecture heavy (1)', 'Clear grading criteria (1)']",4.1,NA
,[],NA,NA
"Buckley, Cameron",['Lecture heavy (1)'],2.5,NA
"Leal, Tania",[],3.5,NA
"Niles, Daniel",[],NA,NA
"Morales, Jose Lui",[],NA,NA
"Cary, Sonya",[],1.0,NA
,[],NA,NA
"Cook, Greg",[],5.0,NA
"Abbas, Yulianti","['Respected (1)', 'Gives good feedback (1)', 'Caring (1)']",5.0,NA
"Gilmore, James ","['Gives good feedback (2)', 'Lecture heavy (1)', 'Amazing lectures (1)']",4.8,NA
"Webster, Nikolas",['Inspirational (1)'],5.0,NA
"Shrager, Miriam","['Gives good feedback (1)', 'Get ready to read (1)', 'Participation matters (1)']",4.0,NA
,[],NA,NA
"Pairolero, Nicholas  Anthon",[],NA,NA
"Rajan, Balaprasath","['Lots of homework (1)', 'Tough grader (1)', 'Gives good feedback (1)', 'Participation matters (1)']",3.3,NA
"Hottell, Matt",NA,NA,NA
"Lestina, Lora","['Hilarious (2)', 'Caring (2)', 'Clear grading criteria (1)']",4.5,NA
"Minard, Sara","['Group projects (5)', 'Tough grader (4)', 'Participation matters (4)', 'Beware of pop quizzes (2)', 'EXTRA CREDIT (1)']",2.5,NA
"Anspaugh, David",[],5.0,NA
"Gopalan, Maithreyi",[],NA,NA
,[],NA,NA
"Block, Hannah",['Lecture heavy (1)'],1.0,NA
"Riggins, Lauralyn","['Caring (1)', 'Group projects (1)', 'Lecture heavy (1)', 'Clear grading criteria (1)']",2.5,NA
"Keller, Shawn",[],5.0,NA
"Kalinovsky, Anna ","['Lecture heavy (4)', 'Graded by few things (3)', 'Get ready to read (3)', 'Tough grader (2)', 'Test heavy (2)', 'Respected (2)', 'Beware of pop quizzes (1)', 'Caring (1)', 'Amazing lectures (1)', 'Accessible outside class (1)']",3.1,57%
"Kachwala, Shahin",[],3.5,NA
,[],NA,NA
"Wissink, Scott  W","['Accessible outside class (1)', 'Amazing lectures (1)', 'Respected (1)']",4.0,NA
"Boguslavskaya, Alisa",[],NA,NA
"Kriss, Emma",[],5.0,NA
"Kriegel, Lara","['Clear grading criteria (3)', 'Lecture heavy (2)', 'Respected (1)', 'Caring (1)']",4.7,NA
"Zuo, Guang ",[],5.0,NA
,[],NA,NA
"Demsey, Laura","['Accessible outside class (1)', 'Participation matters (1)', 'Caring (1)']",3.8,NA
"Wilhite, Daniel",[],NA,NA
"Abelkop, Adam","['Amazing lectures (1)', 'So many papers (1)']",5.0,NA
"McDonald, Kathleen  ",[],NA,NA
"al-Istrabadi, Feisal","['Participation matters (1)', 'EXTRA CREDIT (1)']",4.0,NA
"Hengevrld, Susan",[],NA,NA
"Singh, Kashika","['Participation matters (2)', 'Lots of homework (1)', 'Caring (1)']",4.0,NA
,[],NA,NA
"Hieftje, Gary M",[],NA,NA
"Weaver, Rachel","['Respected (8)', 'Gives good feedback (6)', 'Caring (5)', 'Inspirational (4)', 'Tough grader (3)', 'Hilarious (3)', 'Amazing lectures (3)', 'Lots of homework (2)', 'Participation matters (2)', 'Get ready to read (1)']",4.8,NA
"Simons, Jonathan",[],NA,NA
"Loyd-Sims, Lamont","['Get ready to read (3)', 'Graded by few things (1)', 'Beware of pop quizzes (1)', 'Tough grader (1)', 'So many papers (1)']",1.5,NA
"Cwiek, Brian","['Get ready to read (4)', 'Gives good feedback (3)', 'Amazing lectures (2)', 'Caring (1)', 'Clear grading criteria (1)']",4.9,NA
,[],NA,NA
"Qiu, Shi","['Tough grader (4)', 'Get ready to read (4)', 'Gives good feedback (2)', 'Respected (2)', 'Lots of homework (1)', 'Beware of pop quizzes (1)']",1.9,NA
"Way, Dan","['Respected (1)', 'Amazing lectures (1)', 'Caring (1)']",4.0,NA
"Tan, Daphne","['Caring (1)', 'Clear grading criteria (1)', 'Accessible outside class (1)', 'Lots of homework (1)']",3.8,NA
"Kielian-Gilbert, Marianne",[],NA,NA
"Sanchez Agudo, Paula",[],NA,NA
,[],NA,NA
"Stapleton, Orla","['Clear grading criteria (3)', 'Get ready to read (3)', 'Caring (3)', 'Hilarious (3)', 'Accessible outside class (2)', 'Respected (1)', 'So many papers (1)', 'Gives good feedback (1)', 'Group projects (1)', 'Participation matters (1)', 'Lecture heavy (1)']",4.6,80%
"Love, Anna","['Caring (1)', 'Lots of homework (1)', 'Beware of pop quizzes (1)']",5.0,NA
"Holmes, Natasha",[],NA,NA
"Somegyi, Andy",[],NA,NA
"Hamilton, Holly","['Clear grading criteria (2)', 'Caring (1)', 'Lots of homework (1)', 'Participation matters (1)', 'Hilarious (1)']",3.8,NA
"Fleezanis, Jorja",[],NA,NA
"Bunger , Ann","['EXTRA CREDIT (4)', 'Caring (4)', 'Lots of homework (4)', 'Tough grader (3)', 'Hilarious (3)', 'Amazing lectures (2)', 'Respected (2)', 'Clear grading criteria (2)', 'Get ready to read (2)', 'Lecture heavy (2)', 'Gives good feedback (2)', 'Accessible outside class (2)', 'Inspirational (1)']",3.8,67%
,[],NA,NA
"Quirk, Jessica",[],NA,NA
"Sukhtayev, Alim ","['Tough grader (2)', 'Lots of homework (2)', 'Caring (1)', 'EXTRA CREDIT (1)', 'Lecture heavy (1)', 'Test heavy (1)']",2.5,NA
"Wood, Rega","['Caring (1)', 'Get ready to read (1)', 'Inspirational (1)']",2.3,NA
"Khachaturian, Rafael",[],NA,NA
"Prumm, Adam ","['Hilarious (2)', 'Group projects (1)', 'Participation matters (1)', 'Caring (1)', 'Gives good feedback (1)', 'Lecture heavy (1)']",4.3,NA
,[],NA,NA
"Ramadoss, Ajay","['Lots of homework (3)', 'Tough grader (3)']",3.0,NA
"Sargeant, Adrian",[],NA,NA
"Kennedy, Dan","['Get ready to read (4)', 'Lecture heavy (3)', 'Tough grader (2)', 'Clear grading criteria (1)']",2.8,NA
"Neal-Estes, Sarah","['Respected (3)', 'Gives good feedback (3)', 'Inspirational (1)', 'Amazing lectures (1)', 'Caring (1)']",4.5,NA
"Mammadov, Rashad","['Participation matters (3)', 'Caring (2)', 'EXTRA CREDIT (2)', 'Inspirational (2)', 'Lecture heavy (2)', 'Respected (2)']",4.9,NA
,[],NA,NA
"Halterman, Aaron","['Hilarious (3)', 'Amazing lectures (2)', 'Gives good feedback (1)', 'Participation matters (1)', 'Caring (1)', 'Inspirational (1)']",5.0,NA
"Hine, Lucas","['Get ready to read (3)', 'Respected (1)', 'Gives good feedback (1)', 'Lecture heavy (1)', 'Caring (1)', 'Amazing lectures (1)']",3.7,NA
"Sabir, Najia ","['Participation matters (3)', 'Tough grader (3)', 'Lots of homework (2)']",2.3,NA
"Figuera, Stephanie",[],NA,NA
"Adesokan, Akin ","['Get ready to read (1)', 'Participation matters (1)']",2.0,NA
"Lerme, Loïc",[],NA,NA
"Somogyi, Andy","['Lots of homework (6)', 'Tough grader (4)', 'Caring (4)', 'Get ready to read (2)', 'Test heavy (2)', 'Hilarious (2)', 'Graded by few things (1)', 'Lecture heavy (1)', 'Accessible outside class (1)', 'Respected (1)']",2.7,13%
,[],NA,NA
"Horowitz , Charles J",[],NA,NA
"Ladyga, Jacob","['Participation matters (4)', 'Tough grader (3)', 'Gives good feedback (3)']",1.8,20%
"Sheldon, Rebekah","['Get ready to read (3)', 'Participation matters (2)', 'Respected (2)', 'Amazing lectures (1)', 'Tough grader (1)', 'Gives good feedback (1)', 'Accessible outside class (1)', 'Inspirational (1)']",4.8,NA
"Brown, Stacey Lyn",[],NA,NA
"Kaye, Noah","['Get ready to read (9)', 'Tough grader (8)', 'Hilarious (2)', 'Graded by few things (1)', 'Respected (1)', 'Amazing lectures (1)', 'Lecture heavy (1)']",3.7,40%
,[],NA,NA
"Sellers, April","['Respected (4)', 'Get ready to read (3)', 'Accessible outside class (2)', 'Clear grading criteria (2)', 'Amazing lectures (2)', 'Participation matters (1)', 'Tough grader (1)', 'Lecture heavy (1)', 'Caring (1)', 'Test heavy (1)', 'Beware of pop quizzes (1)']",4.3,100%
"Bunce, John","['Inspirational (1)', 'Clear grading criteria (1)', 'Tough grader (1)', 'Hilarious (1)', 'Gives good feedback (1)', 'Participation matters (1)']",4.0,NA
"Browning, Nicholas","['Tough grader (7)', 'So many papers (7)', 'Group projects (3)', 'Amazing lectures (2)', 'EXTRA CREDIT (1)', 'Test heavy (1)', 'Gives good feedback (1)', 'Graded by few things (1)']",3.1,57%
"Rosvall, Kimberly","['Amazing lectures (2)', 'Inspirational (1)', 'Tough grader (1)', 'So many papers (1)', 'Lots of homework (1)', 'Gives good feedback (1)', 'Lecture heavy (1)', 'Hilarious (1)']",4.0,NA
"Myers, Stephen ",[],NA,NA
,[],NA,NA
"Eastman, Ryann","['So many papers (1)', 'Tough grader (1)', 'Gives good feedback (1)', 'Get ready to read (1)']",3.8,NA
"Connelly, Cassey",[],NA,NA
"Hur, Hyunkang ","['Lecture heavy (1)', 'Participation matters (1)', 'Beware of pop quizzes (1)']",2.8,NA
"Paul, Eloise",[],NA,NA
"Goldberg, Sasha","['Participation matters (4)', 'Get ready to read (3)', 'Group projects (1)', 'Tough grader (1)', 'Beware of pop quizzes (1)', 'Gives good feedback (1)', 'Respected (1)', 'Hilarious (1)']",3.6,NA
"Vredenburgh, Amanda","['Participation matters (4)', 'Gives good feedback (3)', 'Caring (2)', 'Tough grader (2)', 'Respected (1)', 'Lots of homework (1)', 'Clear grading criteria (1)']",4.5,NA
"Özçelik, Öner",[],NA,NA
,[],NA,NA
"Cochran, Jared","['Accessible outside class (1)', 'Amazing lectures (1)', 'Caring (1)']",5.0,NA
"Dirksen, Rebecca","['So many papers (3)', 'Group projects (3)', 'Tough grader (2)', 'Lecture heavy (1)']",2.5,NA
"Dienstbier, Alexandria","['Lots of homework (2)', 'Amazing lectures (2)', 'Participation matters (1)']",4.8,NA
"Gruber, Allison","['Accessible outside class (1)', 'Clear grading criteria (1)', 'Caring (1)']",4.0,NA
"Danns, Dionne",[],NA,NA
,[],NA,NA
"Novick, Kim",['Gives good feedback (1)'],4.0,NA
"Webeck, Sean","['Inspirational (1)', 'EXTRA CREDIT (1)', 'Respected (1)', 'Amazing lectures (1)']",4.8,NA
"Miller, Keino","['Gives good feedback (1)', 'Get ready to read (1)', 'Participation matters (1)']",4.5,NA
"Alford, Caddie","['Tough grader (3)', 'Caring (2)', 'Gives good feedback (2)', 'So many papers (2)', 'Lots of homework (1)', 'Amazing lectures (1)', 'Beware of pop quizzes (1)']",3.2,40%
"Helfrich, Ian","['Caring (3)', 'Gives good feedback (2)', 'Participation matters (2)', 'Respected (2)', 'Inspirational (1)', 'Amazing lectures (1)']",4.7,NA
,[],NA,NA
"Tenen, Levi","['Hilarious (2)', 'Gives good feedback (1)', 'Participation matters (1)', 'Respected (1)', 'Inspirational (1)', 'Amazing lectures (1)']",5.0,NA
"Dirksen , Rebecca","['So many papers (3)', 'Group projects (3)', 'Tough grader (2)', 'Lecture heavy (1)']",2.5,NA
"Willis, Erik","['Caring (7)', 'Respected (5)', 'Tough grader (3)', 'Hilarious (2)', 'Lots of homework (2)', 'Inspirational (1)']",4.7,100%
"Bartzel, Joe","['Tough grader (3)', 'Get ready to read (3)', 'Lecture heavy (2)']",1.7,NA
"Peng, Liu","['Gives good feedback (1)', 'Tough grader (1)', 'Participation matters (1)']",4.2,NA
"Gonzalez-Mule, Erik","['Caring (2)', 'Gives good feedback (1)', 'Get ready to read (1)', 'Graded by few things (1)', 'EXTRA CREDIT (1)', 'Participation matters (1)', 'Lecture heavy (1)']",3.4,NA
"Garraghty, Lori","['Tough grader (2)', 'Gives good feedback (2)', 'Caring (1)', 'Group projects (1)', 'Lecture heavy (1)', 'Get ready to read (1)']",3.4,NA
,[],NA,NA
"Perez-Cancino, Bianca","['Participation matters (2)', 'Gives good feedback (2)', 'Lots of homework (2)', 'Clear grading criteria (1)', 'So many papers (1)']",4.0,NA
"Hudson, Amber",[],NA,NA
"Misran, Jennifer","['Participation matters (3)', 'Lots of homework (3)', 'Gives good feedback (2)', 'Tough grader (1)', 'Clear grading criteria (1)']",4.3,NA
"Wei, Zhaoting","['Lots of homework (2)', 'Lecture heavy (1)', 'Tough grader (1)']",2.0,NA
"Omar, Alwiya","['Caring (2)', 'Group projects (1)', 'Participation matters (1)', 'Respected (1)', 'Gives good feedback (1)']",4.8,NA
,[],NA,NA
"Welsch, Lindsay",[],NA,NA
"Holyfield, Bryan ","['Lots of homework (1)', 'Gives good feedback (1)']",5.0,NA
"Hansen, Hansen",[],NA,NA
"Ucar, Nurettin","['Participation matters (2)', 'Tough grader (2)', 'Lots of homework (1)', 'Get ready to read (1)']",2.5,NA
"Moscicki , Brian","['EXTRA CREDIT (5)', 'Lecture heavy (5)', 'Clear grading criteria (4)', 'Test heavy (3)', 'Tough grader (2)', 'Graded by few things (2)', 'Beware of pop quizzes (2)']",3.5,63%
,[],NA,NA
"Mondal, Sugata","['Tough grader (9)', 'Lots of homework (6)', 'Graded by few things (5)', 'Test heavy (5)', 'Lecture heavy (4)', 'Beware of pop quizzes (1)', 'Clear grading criteria (1)', 'Get ready to read (1)', 'Accessible outside class (1)']",1.4,10%
"Munnelly, Lindsay","['Gives good feedback (5)', 'Tough grader (4)', 'Accessible outside class (3)', 'Lecture heavy (1)', 'Participation matters (1)']",4.2,NA
"Labriola, Danil",[],NA,NA
"Skora, Ryan","['Respected (1)', 'Inspirational (1)', 'Hilarious (1)']",5.0,NA
"Arvesen, Jerry","['Caring (1)', 'Clear grading criteria (1)', 'Lots of homework (1)']",5.0,NA
"Mukherjee, Shibashis","['EXTRA CREDIT (1)', 'Lecture heavy (1)']",2.5,NA
"Patton, Linda","['Clear grading criteria (3)', 'Get ready to read (1)', 'Test heavy (1)', 'Inspirational (1)', 'Amazing lectures (1)', 'Participation matters (1)', 'Graded by few things (1)', 'Hilarious (1)']",4.3,NA
,[],NA,NA
"Seizer, Susan","['Get ready to read (4)', 'Lots of homework (4)', 'Participation matters (3)', 'EXTRA CREDIT (1)', 'Tough grader (1)', 'Lecture heavy (1)', 'Beware of pop quizzes (1)', 'Amazing lectures (1)', 'Respected (1)']",3.3,NA
"Kelly, Patrick","['Hilarious (1)', 'Amazing lectures (1)', 'Tough grader (1)', 'Lots of homework (1)']",4.2,NA
"Sokolova, Marina",['Participation matters (1)'],3.0,NA
"Martinson , Trevor","['Gives good feedback (2)', 'Respected (2)', 'Caring (1)', 'So many papers (1)']",5.0,NA
"Woodall, Daniel",[],4.0,NA
,[],NA,NA
"Gessinger, Debbie","['Participation matters (3)', 'Caring (3)', 'Hilarious (1)', 'Beware of pop quizzes (1)']",4.2,NA
"Ashutosh, Ishan","['Gives good feedback (3)', 'Participation matters (2)', 'Tough grader (1)', 'Amazing lectures (1)', 'Get ready to read (1)']",4.7,NA
"Krüger, Franzi",[],NA,NA
"Ryba, Elizabeth","['Gives good feedback (4)', 'Get ready to read (3)', 'Beware of pop quizzes (2)', 'Participation matters (2)', 'Tough grader (2)', 'So many papers (1)', 'Respected (1)']",2.8,NA
"Stringer, David","['Inspirational (2)', 'Lecture heavy (2)', 'Tough grader (1)', 'Group projects (1)']",3.0,NA
,[],NA,NA
"Pacelli, Joseph","['Graded by few things (3)', 'Amazing lectures (3)', 'Accessible outside class (2)', 'Respected (2)', 'Beware of pop quizzes (2)', 'Participation matters (1)', 'Lecture heavy (1)', 'Caring (1)', 'Inspirational (1)']",4.5,80%
"Watson, Xavier","['Caring (5)', 'Participation matters (4)', 'Gives good feedback (3)', 'Hilarious (3)', 'Get ready to read (2)', 'Amazing lectures (1)', 'Respected (1)', 'Clear grading criteria (1)']",4.6,100%
"Rees, Linda",['Participation matters (1)'],4.5,NA
"Abas, Suriati","['Clear grading criteria (2)', 'Gives good feedback (2)', 'Amazing lectures (2)', 'Group projects (1)', 'Tough grader (1)', 'So many papers (1)', 'Participation matters (1)', 'Respected (1)', 'Inspirational (1)']",4.0,NA
"Mitchell, Mary","['Clear grading criteria (1)', 'Gives good feedback (1)']",5.0,NA
"Bass, William",[],NA,NA
"Davies, Cara","['EXTRA CREDIT (2)', 'Caring (1)', 'Group projects (1)', 'Graded by few things (1)', 'Beware of pop quizzes (1)', 'Accessible outside class (1)']",4.2,NA
,[],NA,NA
"AuBuchon, Angela","['Test heavy (10)', 'EXTRA CREDIT (8)', 'Tough grader (5)', 'Get ready to read (5)', 'Lecture heavy (5)', 'Amazing lectures (5)', 'Graded by few things (4)', 'Caring (3)', 'Lots of homework (2)', 'Gives good feedback (2)', 'Beware of pop quizzes (2)', 'Clear grading criteria (2)', 'Participation matters (2)', 'Inspirational (1)']",2.8,38%
"Hollingsworth, Blane","['Hilarious (3)', 'Caring (3)', 'Gives good feedback (2)', 'Respected (2)', 'Lots of homework (2)', 'Amazing lectures (2)', 'Accessible outside class (1)', 'Beware of pop quizzes (1)', 'Graded by few things (1)']",4.0,NA
"Kwon, Elizabeth","['Participation matters (2)', 'Graded by few things (1)', 'EXTRA CREDIT (1)', 'Accessible outside class (1)', 'Caring (1)']",3.3,NA
"Howard, Ryan",[],NA,NA
"Shan, Qingsong","['Lecture heavy (2)', 'Tough grader (2)', 'Lots of homework (1)']",1.3,NA
,[],NA,NA
"Gonchar, Elizaveta","['Respected (1)', 'Group projects (1)', 'Tough grader (1)', 'Amazing lectures (1)']",5.0,NA
"Williams, Anna","['Tough grader (2)', 'Lots of homework (2)', 'Participation matters (1)']",2.3,NA
"Cho, Beom-Young","['Caring (2)', 'EXTRA CREDIT (2)', 'Hilarious (1)']",4.5,NA
"Hille, Jessica",[],NA,NA
"Hasan-Harris , Alandra","['Graded by few things (1)', 'Tough grader (1)']",1.0,NA
